x,y,yaw,curvature,speed
42.397974,7.154594,1.633211,0.011005,3.0
42.387409,7.321201,1.635348,0.014553,3.0
42.37638,7.488659,1.637463,0.010701,3.0
42.365025,7.656466,1.63886,0.00592,3.0
42.353467,7.824778,1.639811,0.005346,3.0
42.341691,7.994023,1.640399,0.001608,3.0
42.329864,8.163344,1.641146,0.007209,3.0
42.317844,8.332444,1.642153,0.004672,3.0
42.305715,8.5012,1.642423,0.001496,3.0
42.293653,8.6696,1.642242,0.00065,3.0
42.281653,8.837406,1.64166,0.006294,3.0
42.269895,9.004307,1.640296,0.010022,3.0
42.258464,9.170533,1.638819,0.007672,3.0
42.247267,9.336449,1.637339,0.010151,3.0
42.236391,9.501745,1.635656,0.010164,3.0
42.225827,9.666544,1.633373,0.017544,3.0
42.21579,9.830534,1.63067,0.015392,3.0
42.206245,9.993205,1.628594,0.010019,3.0
42.197016,10.154996,1.628079,0.003752,3.0
42.187765,10.315453,1.629421,0.013018,3.0
42.178259,10.474579,1.631696,0.015522,3.0
42.168429,10.632572,1.634127,0.015278,3.0
42.15835,10.788521,1.635761,0.005521,3.0
42.148279,10.942304,1.636766,0.007535,3.0
42.138154,11.094212,1.638165,0.01085,3.0
42.12788,11.244637,1.639117,0.001691,3.0
42.117677,11.39347,1.63819,0.014348,3.0
42.107935,11.540134,1.6342,0.040238,3.0
42.099168,11.685005,1.627142,0.057122,3.0
42.091676,11.828394,1.619391,0.050907,3.0
42.085312,11.969906,1.612442,0.046865,3.0
42.079927,12.110352,1.607468,0.023686,3.0
42.075037,12.249987,1.604318,0.021426,3.0
42.070597,12.388579,1.601396,0.020714,3.0
42.066582,12.526186,1.599495,0.006754,3.0
42.062695,12.663842,1.600035,0.014558,3.0
42.058519,12.801896,1.603624,0.037248,3.0
42.053603,12.940706,1.609037,0.040612,3.0
42.047861,13.080452,1.614152,0.032479,3.0
42.041417,13.221591,1.617944,0.021311,3.0
42.034476,13.364142,1.61988,0.005983,3.0
42.027349,13.507988,1.62126,0.013098,3.0
42.019873,13.653285,1.623263,0.01442,3.0
42.012011,13.800055,1.625577,0.017108,3.0
42.003728,13.947709,1.627641,0.010843,3.0
41.995148,14.096375,1.628245,0.002638,3.0
41.986581,14.24586,1.62846,0.005466,3.0
41.977858,14.395892,1.62916,0.003849,3.0
41.969005,14.546659,1.630758,0.01732,3.0
41.959749,14.697544,1.633897,0.024135,3.0
41.949905,14.848943,1.636164,0.005812,3.0
41.939882,15.001034,1.637135,0.006927,3.0
41.929649,15.153847,1.637539,0.001621,3.0
41.919412,15.307288,1.637384,0.000391,3.0
41.90914,15.461392,1.637606,0.003246,3.0
41.898732,15.616355,1.63818,0.004135,3.0
41.888153,15.772374,1.639154,0.008306,3.0
41.877317,15.929144,1.639204,0.007559,3.0
41.866573,16.08734,1.638231,0.004758,3.0
41.855895,16.246336,1.638427,0.007155,3.0
41.844975,16.406194,1.638892,0.001308,3.0
41.834016,16.567128,1.638712,0.000926,3.0
41.823006,16.72917,1.638282,0.004358,3.0
41.812056,16.892041,1.638044,0.001426,3.0
41.801056,17.05509,1.63801,0.001851,3.0
41.790134,17.217712,1.637696,0.001994,3.0
41.779263,17.380357,1.637931,0.004892,3.0
41.768304,17.542395,1.637764,0.006967,3.0
41.757533,17.704366,1.636505,0.008565,3.0
41.747022,17.865808,1.635459,0.004362,3.0
41.736673,18.02651,1.635355,0.003105,3.0
41.726274,18.186731,1.636248,0.008024,3.0
41.715691,18.346624,1.63696,0.000845,3.0
41.705085,18.50652,1.636827,0.002497,3.0
41.6945,18.667074,1.635502,0.014037,3.0
41.684321,18.826977,1.633635,0.009245,3.0
41.674411,18.986359,1.633272,0.004759,3.0
41.664445,19.144693,1.63409,0.005547,3.0
41.654372,19.302524,1.634327,0.0026,3.0
41.644455,19.458929,1.63333,0.010218,3.0
41.634898,19.613541,1.630669,0.024369,3.0
41.626051,19.765946,1.626937,0.024507,3.0
41.617886,19.91625,1.623506,0.021109,3.0
41.61033,20.063917,1.621235,0.009315,3.0
41.603044,20.210262,1.620014,0.007325,3.0
41.595974,20.35537,1.618074,0.019413,3.0
41.589347,20.499759,1.615161,0.020916,3.0
41.58319,20.643336,1.614101,0.006269,3.0
41.576885,20.787343,1.615056,0.006938,3.0
41.570385,20.932465,1.617493,0.026397,3.0
41.563254,21.079048,1.620843,0.019334,3.0
41.55563,21.227053,1.623921,0.022123,3.0
41.547416,21.376889,1.627958,0.031677,3.0
41.538407,21.528017,1.631066,0.009533,3.0
41.529067,21.680963,1.632141,0.004564,3.0
41.519519,21.835532,1.632387,0.001332,3.0
41.509942,21.991096,1.631273,0.012897,3.0
41.500627,22.14754,1.629953,0.004013,3.0
41.491401,22.304161,1.628999,0.008112,3.0
41.482335,22.46147,1.628908,0.006895,3.0
41.473071,22.619222,1.629334,0.001483,3.0
41.463858,22.776759,1.628451,0.009716,3.0
41.4549,22.934039,1.628308,0.00796,3.0
41.445799,23.090411,1.63059,0.02129,3.0
41.436251,23.24556,1.634276,0.026072,3.0
41.426113,23.40011,1.638276,0.025657,3.0
41.415438,23.553525,1.641843,0.020691,3.0
41.404348,23.705943,1.645677,0.02972,3.0
41.392716,23.856404,1.649375,0.019097,3.0
41.380769,24.005384,1.652424,0.021581,3.0
41.36838,24.153882,1.655111,0.014403,3.0
41.355657,24.302522,1.657161,0.013057,3.0
41.342605,24.451586,1.659117,0.013034,3.0
41.329171,24.601629,1.661375,0.016933,3.0
41.315273,24.752511,1.663054,0.005282,3.0
41.301124,24.904776,1.66376,0.003967,3.0
41.286745,25.058496,1.663059,0.012819,3.0
41.272464,25.214526,1.661449,0.007829,3.0
41.258212,25.372378,1.660856,0.00025,3.0
41.243836,25.531541,1.661359,0.006036,3.0
41.229269,25.691101,1.662114,0.00339,3.0
41.214567,25.851168,1.66188,0.006291,3.0
41.200034,26.011173,1.660253,0.014,3.0
41.185893,26.170853,1.659122,7.7e-05,3.0
41.171831,26.329651,1.658775,0.004305,3.0
41.157962,26.487503,1.658461,0.000376,3.0
41.144196,26.644074,1.658524,0.00042,3.0
41.130514,26.799577,1.657634,0.011923,3.0
41.117231,26.953816,1.655838,0.011233,3.0
41.104276,27.107364,1.653683,0.016816,3.0
41.091815,27.259755,1.651353,0.013578,3.0
41.079715,27.4116,1.649544,0.010117,3.0
41.06785,27.56345,1.647197,0.020648,3.0
41.056429,27.715795,1.644021,0.02089,3.0
41.045448,27.868839,1.640794,0.021205,3.0
41.034931,28.022423,1.636228,0.038057,3.0
41.025285,28.176545,1.631174,0.027338,3.0
41.016233,28.331728,1.626198,0.036658,3.0
41.008021,28.487859,1.621326,0.025682,3.0
41.000382,28.645167,1.617056,0.028586,3.0
40.993418,28.803308,1.611975,0.035691,3.0
40.987338,28.961745,1.606665,0.031309,3.0
40.982038,29.120434,1.601808,0.029902,3.0
40.977488,29.279249,1.596777,0.033414,3.0
40.973779,29.438234,1.592958,0.014609,3.0
40.970433,29.597579,1.589799,0.025087,3.0
40.967724,29.756836,1.585846,0.024552,3.0
40.965641,29.915968,1.580888,0.03774,3.0
40.964513,30.07509,1.574557,0.041793,3.0
40.964443,30.234325,1.569301,0.024193,3.0
40.96499,30.39397,1.565731,0.020599,3.0
40.96606,30.553547,1.562577,0.018944,3.0
40.967611,30.712947,1.560263,0.010071,3.0
40.969417,30.872227,1.558144,0.016573,3.0
40.971636,31.031064,1.556309,0.006495,3.0
40.974015,31.189604,1.556951,0.014647,3.0
40.976021,31.347708,1.559904,0.022787,3.0
40.97745,31.504913,1.564706,0.038434,3.0
40.977929,31.661034,1.569915,0.02823,3.0
40.977724,31.816096,1.573591,0.019086,3.0
40.977064,31.970395,1.576494,0.018535,3.0
40.97597,32.123923,1.579172,0.016344,3.0
40.974499,32.276625,1.58176,0.017549,3.0
40.972629,32.428601,1.58409,0.013089,3.0
40.970468,32.579873,1.585226,0.00187,3.0
40.968268,32.730826,1.586561,0.015771,3.0
40.965703,32.882127,1.588745,0.013099,3.0
40.96283,33.033759,1.591292,0.02059,3.0
40.959496,33.184889,1.595489,0.035003,3.0
40.95538,33.335405,1.601857,0.049649,3.0
40.950162,33.485293,1.608993,0.045452,3.0
40.943945,33.63465,1.615948,0.047621,3.0
40.936692,33.783436,1.623145,0.048979,3.0
40.928377,33.931761,1.629696,0.039301,3.0
40.919252,34.07918,1.634257,0.022373,3.0
40.909703,34.225629,1.637764,0.025381,3.0
