x,y,yaw,curvature,speed
-1.717824,-5.101628,-1.773606,1.170647,0.957
-1.733204,-5.211474,-1.650551,1.05131,1.007
-1.735621,-5.324305,-1.541315,0.889222,1.087
-1.726513,-5.438372,-1.44357,0.815223,1.207
-1.70634,-5.553215,-1.356724,0.673335,1.333
-1.676431,-5.668739,-1.287851,0.485487,1.45
-1.639005,-5.784807,-1.238137,0.333731,1.556
-1.596033,-5.901439,-1.202051,0.249042,1.655
-1.548669,-6.018583,-1.177055,0.148501,1.738
-1.498384,-6.136492,-1.152982,0.226694,1.79
-1.444078,-6.254173,-1.126417,0.183179,1.8
-1.386187,-6.372129,-1.103413,0.166839,1.8
-1.324753,-6.490612,-1.081848,0.157253,1.8
-1.260162,-6.609,-1.060193,0.165224,1.8
-1.192834,-6.726118,-1.034319,0.218597,1.8
-1.122239,-6.840941,-1.001966,0.260675,1.8
-1.047575,-6.953326,-0.96847,0.236525,1.8
-0.969516,-7.063064,-0.937093,0.22873,1.8
-0.888017,-7.17047,-0.911364,0.152899,1.8
-0.804158,-7.276376,-0.892998,0.119123,1.8
-0.718477,-7.381072,-0.878372,0.097159,1.8
-0.631317,-7.484763,-0.867791,0.058953,1.8
-0.542997,-7.588143,-0.860448,0.048877,1.8
-0.453235,-7.691802,-0.857713,0.008505,1.8
-0.362746,-7.796549,-0.862903,0.066288,1.8
-0.272865,-7.902547,-0.870827,0.047912,1.8
-0.18349,-8.009382,-0.877493,0.048084,1.8
-0.095168,-8.116406,-0.883657,0.041019,1.8
-0.008397,-8.22277,-0.887681,0.01738,1.793
0.077056,-8.328028,-0.886531,0.035171,1.786
0.161509,-8.431056,-0.882079,0.031578,1.779
0.244965,-8.532004,-0.880103,0.001975,1.772
0.327123,-8.631434,-0.879215,0.016004,1.765
0.408326,-8.7293,-0.87556,0.041566,1.758
0.489395,-8.825964,-0.876427,0.055687,1.751
0.5697,-8.923094,-0.886311,0.100791,1.751
0.649011,-9.021546,-0.904001,0.17811,1.758
0.726629,-9.122483,-0.929665,0.224251,1.765
0.801989,-9.226526,-0.965321,0.326154,1.772
0.87432,-9.335846,-1.006028,0.296356,1.779
0.943472,-9.449823,-1.043933,0.273433,1.786
1.009295,-9.567876,-1.079967,0.259642,1.793
1.071813,-9.689957,-1.114636,0.244574,1.8
1.131364,-9.816655,-1.143339,0.167321,1.8
1.188957,-9.947109,-1.162841,0.107636,1.8
1.245359,-10.080408,-1.172658,0.029203,1.8
1.301954,-10.215765,-1.174884,0.001521,1.8
1.358975,-10.352227,-1.171502,0.047192,1.8
1.417006,-10.488425,-1.165192,0.038033,1.8
1.475911,-10.624543,-1.160378,0.026811,1.8
1.535665,-10.761124,-1.156631,0.023408,1.8
1.596388,-10.898607,-1.153335,0.020787,1.8
1.657132,-11.034987,-1.151184,0.007966,1.8
1.717453,-11.169988,-1.15016,0.005761,1.8
1.778322,-11.305903,-1.150584,0.011325,1.8
1.839428,-11.442969,-1.151251,0.002302,1.8
1.901766,-11.582666,-1.150798,0.003564,1.8
1.965914,-11.726207,-1.149046,0.018221,1.8
2.032614,-11.8743,-1.143797,0.045568,1.8
2.102555,-12.026521,-1.13511,0.057729,1.8
2.176216,-12.182775,-1.124532,0.063934,1.8
2.254645,-12.344397,-1.112226,0.072523,1.8
2.338549,-12.511604,-1.099662,0.063223,1.8
2.426415,-12.681601,-1.087868,0.060098,1.8
2.518272,-12.854365,-1.07679,0.053672,1.8
2.613335,-13.028684,-1.066024,0.055327,1.8
2.710699,-13.20264,-1.055388,0.051722,1.8
2.809614,-13.375172,-1.046432,0.03858,1.8
2.908907,-13.54534,-1.040769,0.01886,1.8
3.007147,-13.712286,-1.038918,7.4e-05,1.8
3.10303,-13.875232,-1.04161,0.029165,1.8
3.19553,-14.034405,-1.048864,0.049993,1.8
3.2845,-14.190761,-1.05985,0.072664,1.8
3.369419,-14.344588,-1.075207,0.102911,1.8
3.449572,-14.496116,-1.096218,0.142678,1.8
3.524415,-14.64629,-1.121583,0.158784,1.8
3.594267,-14.796261,-1.149596,0.178303,1.8
3.659419,-14.94763,-1.178635,0.17301,1.8
3.720365,-15.101152,-1.207245,0.172942,1.8
3.777168,-15.257117,-1.23587,0.172475,1.8
3.829576,-15.41494,-1.262216,0.144252,1.799
3.878327,-15.574469,-1.283139,0.106487,1.749
3.924471,-15.735681,-1.296633,0.054238,1.688
3.969768,-15.899596,-1.305662,0.051881,1.62
4.0143,-16.066511,-1.318542,0.097467,1.541
4.056256,-16.235153,-1.336155,0.106063,1.451
4.095004,-16.404119,-1.356526,0.129674,1.35
4.129697,-16.57264,-1.379152,0.133134,1.238
4.160349,-16.740905,-1.401459,0.127638,1.175
4.187179,-16.90884,-1.428633,0.193246,1.123
4.208279,-17.075777,-1.4708,0.311693,1.078
4.220447,-17.240431,-1.534763,0.472952,1.044
4.219966,-17.399973,-1.614633,0.532466,1.021
4.206751,-17.552672,-1.699108,0.570286,1.01
4.181552,-17.697705,-1.788602,0.644569,1.009
4.144328,-17.834727,-1.88581,0.725171,1.009
4.095179,-17.962764,-1.993395,0.844829,1.012
4.033839,-18.080425,-2.115052,0.978965,1.018
3.959428,-18.187061,-2.243115,0.981419,1.028
3.873187,-18.282241,-2.367462,0.950521,1.043
3.776967,-18.365456,-2.485866,0.902182,1.065
3.672022,-18.436993,-2.598088,0.856657,1.097
3.559125,-18.497077,-2.704539,0.80606,1.136
3.439572,-18.54559,-2.80427,0.738102,1.175
3.314549,-18.582856,-2.89527,0.65758,1.22
3.185409,-18.609494,-2.97869,0.608802,1.27
3.053357,-18.625786,-3.058155,0.589633,1.334
2.920163,-18.631677,-3.133561,0.539295,1.406
2.786106,-18.627932,3.08092,0.48563,1.448
2.651858,-18.615378,3.0211,0.409893,1.454
2.520365,-18.595756,2.969861,0.359061,1.442
2.391419,-18.570208,2.93034,0.240753,1.421
2.264754,-18.54094,2.900002,0.225437,1.389
2.140202,-18.508307,2.874223,0.174323,1.34
2.017486,-18.473206,2.853961,0.143043,1.275
1.896627,-18.436249,2.836737,0.129588,1.23
1.777771,-18.397777,2.813733,0.240914,1.215
1.661949,-18.356427,2.778623,0.331596,1.215
1.549741,-18.311172,2.732476,0.428303,1.221
1.440686,-18.260491,2.672438,0.572681,1.226
1.336327,-18.202991,2.597526,0.677623,1.239
1.236732,-18.137105,2.518983,0.631495,1.27
1.141297,-18.062988,2.442245,0.634627,1.337
1.050312,-17.980293,2.366991,0.586465,1.372
0.963621,-17.889107,2.29944,0.487883,1.408
0.880676,-17.790221,2.250709,0.274764,1.438
0.799971,-17.686699,2.225774,0.109553,1.468
0.720628,-17.581848,2.222403,0.058214,1.49
0.640649,-17.477819,2.242843,0.254202,1.495
0.557582,-17.376911,2.278389,0.290582,1.464
0.471318,-17.279853,2.31215,0.230677,1.464
0.383444,-17.186716,2.344685,0.277307,1.48
0.293347,-17.097738,2.384615,0.354702,1.52
0.200564,-17.013946,2.436523,0.466466,1.568
0.102075,-16.934966,2.49152,0.403759,1.616
-0.001723,-16.860144,2.538429,0.328107,1.664
-0.110773,-16.788359,2.577627,0.273894,1.712
-0.224365,-16.719325,2.610405,0.221192,1.76
-0.341498,-16.652805,2.639332,0.208828,1.792
-0.461816,-16.588907,2.671279,0.257759,1.8
-0.586576,-16.528217,2.7078,0.268709,1.8
-0.715718,-16.471295,2.739461,0.181667,1.8
-0.848329,-16.416891,2.761562,0.132454,1.8
-0.978955,-16.366145,2.778132,0.103131,1.8
-1.107581,-16.318282,2.791121,0.085722,1.8
-1.23413,-16.272862,2.799819,0.042775,1.8
-1.358312,-16.229089,2.802854,0.002469,1.8
-1.480059,-16.186217,2.805673,0.04181,1.8
-1.600114,-16.144663,2.81028,0.030532,1.786
-1.718434,-16.104218,2.812427,0.003368,1.74
-1.835062,-16.064406,2.819662,0.11461,1.694
-1.951623,-16.026442,2.830878,0.066646,1.648
-2.070461,-15.988816,2.837544,0.040898,1.601
-2.19096,-15.951343,2.838605,0.023295,1.555
-2.312846,-15.913043,2.833804,0.051534,1.509
-2.435929,-15.87347,2.823391,0.109035,1.477
-2.559693,-15.831733,2.803478,0.195658,1.477
-2.683178,-15.786533,2.772389,0.278285,1.477
-2.805012,-15.736807,2.731488,0.344676,1.48
