x,y,yaw,curvature,speed
38.743312,37.983909,-3.055544,0.171764,1.2
38.588523,37.968514,-3.035462,0.088533,1.2
38.431546,37.950697,-3.026818,0.021944,1.2
38.272366,37.932067,-3.027836,0.034053,1.2
38.111756,37.914161,-3.034661,0.050372,1.2
37.950003,37.897464,-3.042424,0.045148,1.2
37.787156,37.881865,-3.051187,0.062178,1.2
37.623965,37.867907,-3.061428,0.062839,1.2
37.460347,37.85561,-3.072392,0.07087,1.2
37.2965,37.84521,-3.083214,0.060953,1.2
37.132404,37.836443,-3.092618,0.053558,1.2
36.96825,37.829121,-3.100066,0.037163,1.2
36.804385,37.822814,-3.105128,0.024536,1.2
36.640739,37.817173,-3.107952,0.009935,1.2
36.477264,37.811805,-3.10889,0.001526,1.2
36.314221,37.806491,-3.108605,0.00503,1.2
36.151378,37.801051,-3.107846,0.004293,1.2
35.989161,37.795518,-3.106705,0.009795,1.2
35.82762,37.789751,-3.105609,0.003748,1.2
35.667014,37.783921,-3.103858,0.018131,1.2
35.50747,37.777665,-3.100449,0.024603,1.2
35.348881,37.770824,-3.095942,0.032115,1.2
35.190746,37.763196,-3.091504,0.023921,1.2
35.03298,37.754988,-3.088554,0.013381,1.2
34.87536,37.746453,-3.086327,0.014849,1.2
34.718009,37.737563,-3.083111,0.02592,1.2
34.560579,37.728023,-3.078505,0.032471,1.2
34.403005,37.717664,-3.073038,0.036715,1.2
34.245099,37.706361,-3.068449,0.021314,1.2
34.086989,37.694508,-3.065375,0.017444,1.2
33.928415,37.682178,-3.063271,0.009127,1.2
33.770755,37.669689,-3.062355,0.002409,1.2
33.613808,37.657197,-3.061529,0.008128,1.2
33.457924,37.644589,-3.059886,0.012926,1.2
33.303264,37.631767,-3.058222,0.008492,1.2
33.149846,37.618844,-3.057984,0.005535,1.2
32.998057,37.606189,-3.058973,0.00745,1.2
32.847618,37.593817,-3.059036,0.006704,1.2
32.697696,37.581336,-3.058554,0.000319,1.2
32.548259,37.568902,-3.057707,0.011496,1.2
32.397408,37.556087,-3.055195,0.021647,1.2
32.245502,37.542679,-3.052266,0.016668,1.2
32.091358,37.528676,-3.049618,0.017447,1.2
31.934201,37.513966,-3.047044,0.015234,1.2
31.774239,37.498603,-3.045129,0.008707,1.2
31.611296,37.482721,-3.043854,0.006927,1.2
31.44596,37.466415,-3.042772,0.006133,1.2
31.2788,37.449756,-3.040853,0.016688,1.2
31.110719,37.432528,-3.038561,0.010554,1.2
30.943023,37.415037,-3.037203,0.005558,1.2
30.776006,37.39746,-3.036261,0.005695,1.2
30.610558,37.379888,-3.035516,0.003253,1.2
30.447422,37.362473,-3.034935,0.003826,1.2
30.286265,37.345168,-3.032775,0.023031,1.2
30.126922,37.327459,-3.029131,0.02235,1.2
29.968866,37.309321,-3.026281,0.013402,1.2
29.812133,37.290998,-3.024993,0.002833,1.2
29.656272,37.272707,-3.024873,0.001326,1.2
29.500654,37.254477,-3.025483,0.006438,1.2
29.344779,37.236376,-3.026327,0.004327,1.2
29.188848,37.218376,-3.027085,0.005328,1.2
29.032489,37.20046,-3.028735,0.015664,1.2
28.876228,37.182944,-3.031652,0.021402,1.2
28.719738,37.165936,-3.034783,0.018472,1.2
28.563798,37.149446,-3.037407,0.014979,1.2
28.408403,37.133382,-3.039745,0.014856,1.2
28.252555,37.117636,-3.041788,0.011329,1.2
28.097388,37.102238,-3.04291,0.003023,1.2
27.943157,37.087005,-3.044083,0.012062,1.2
27.788423,37.072015,-3.046619,0.020656,1.2
27.63411,37.057565,-3.048394,0.002195,1.2
27.480295,37.043214,-3.048835,0.00354,1.2
27.328021,37.029091,-3.049869,0.010022,1.2
27.176737,37.015292,-3.051704,0.014207,1.2
27.026871,37.001948,-3.053767,0.013337,1.2
26.879876,36.989153,-3.056266,0.020517,1.2
26.734666,36.976954,-3.059187,0.019453,1.2
26.590408,36.965245,-3.061609,0.01413,1.2
26.448672,36.95403,-3.063215,0.008296,1.2
26.308382,36.943095,-3.065269,0.020996,1.2
26.169312,36.932667,-3.06841,0.024014,1.2
26.031066,36.922764,-3.070458,0.00543,1.2
25.894012,36.91305,-3.070239,0.008636,1.2
25.756658,36.903151,-3.069285,0.005154,1.2
25.617003,36.892986,-3.06777,0.016344,1.2
25.475395,36.88235,-3.066244,0.005362,1.2
25.33327,36.871566,-3.064975,0.012384,1.2
25.190385,36.86047,-3.06272,0.019128,1.2
25.047339,36.848967,-3.060331,0.014128,1.2
24.903605,36.837115,-3.058407,0.012544,1.2
24.759016,36.824927,-3.057983,0.006549,1.2
